&
B ALA_CB 17.6678 23.0149
2.45 4.59062 2.35913 138.655
2.55 4.03492 4.925 166.055
2.65 3.76436 7.68972 197.812
2.75 3.21283 15.7476 233.363
2.9 3.0215 48.5522 594.199
3.1 1.61943 266.198 801.701
3.3 0.786258 811.899 1062.85
3.5 -0.0985926 2567.27 1387.25
3.7 -0.26485 3868.29 1770.09
3.95 0.0340579 5664.11 3494.81
4.25 0.419036 5225.92 4738.58
4.55 0.656294 5258.31 6044.66
4.85 0.893649 5848.26 8523.82
&
HOH VAL_DB 0.00250522 0.00250522
1.55 6.40633 0 1.02582e-05
1.65 6.45022 0 1.07184e-05
1.75 6.51876 0 1.14789e-05
1.85 6.59811 0 1.24268e-05
1.95 6.68413 0 1.35431e-05
2.05 6.77393 0 1.48155e-05
2.15 6.86601 0 1.62445e-05
2.25 6.96028 0 1.78504e-05
2.35 7.05577 0 1.96388e-05
2.45 7.15736 0 2.17389e-05
2.55 7.25875 0 2.40586e-05
2.65 7.36469 0 2.67473e-05
2.75 7.47132 0 2.97571e-05
2.9 8.1777 0 6.03065e-05
3.1 8.43335 0 7.78743e-05
3.3 8.68326 0 9.99834e-05
3.5 8.92597 0 0.000127448
3.7 9.15256 0 0.000159861
3.95 9.80145 0 0.00030588
4.25 10.0973 0 0.000411181
4.55 10.3355 0 0.000521758
4.85 5.14603 0.00250522 0.00073165
&
HOH VAL_DG11 0.00250522 0.00250522
1.55 6.70406 0 1.02582e-05
1.65 6.74794 0 1.07184e-05
1.75 6.81649 0 1.14789e-05
1.85 6.89583 0 1.24268e-05
1.95 6.98186 0 1.35431e-05
2.05 7.07165 0 1.48155e-05
2.15 7.16373 0 1.62445e-05
2.25 7.258 0 1.78504e-05
2.35 7.35349 0 1.96388e-05
2.45 7.45508 0 2.17389e-05
2.55 7.55648 0 2.40586e-05
2.65 7.66241 0 2.67473e-05
2.75 7.76905 0 2.97571e-05
2.9 8.47542 0 6.03065e-05
3.1 8.73108 0 7.78743e-05
3.3 8.98099 0 9.99834e-05
3.5 9.22369 0 0.000127448
3.7 9.45029 0 0.000159861
3.95 10.0992 0 0.00030588
4.25 5.04901 0.00208768 0.000411181
4.55 6.87773 0.000417537 0.000521758
4.85 10.9713 0 0.00073165
&
HOH VAL_DG12 0.00584551 0.00584551
1.55 6.15002 0 1.06024e-05
1.65 6.24649 0 1.16762e-05
1.75 6.38797 0 1.34507e-05
1.85 6.5402 0 1.56625e-05
1.95 6.69404 0 1.82672e-05
2.05 6.84464 0 2.12361e-05
2.15 6.99048 0 2.45704e-05
2.25 7.13242 0 2.83175e-05
2.35 7.26989 0 3.24906e-05
2.45 7.41036 0 3.73908e-05
2.55 7.54556 0 4.28035e-05
2.65 7.68233 0 4.9077e-05
2.75 7.81607 0 5.60999e-05
2.9 8.63613 0 0.000127382
3.1 3.56912 0.00208768 0.000168373
3.3 9.18239 0 0.000219961
3.5 5.68262 0.000417537 0.000284046
3.7 9.67414 0 0.000359676
3.95 10.3406 0 0.000700387
4.25 5.51722 0.00167015 0.00094609
4.55 10.8824 0 0.0012041
4.85 6.09965 0.00167015 0.00169385
&
HOH VAL_DG13 0.00417537 0.00417537
1.55 6.42133 0 1.04303e-05
1.65 6.49229 0 1.11973e-05
1.75 6.59953 0 1.24648e-05
1.85 6.71886 0 1.40446e-05
1.95 6.84326 0 1.59051e-05
2.05 6.96842 0 1.80258e-05
2.15 7.09252 0 2.04074e-05
2.25 7.21576 0 2.30839e-05
2.35 7.3372 0 2.60647e-05
2.45 7.46321 0 2.95648e-05
2.55 7.58611 0 3.34311e-05
2.65 7.71189 0 3.79121e-05
2.75 7.83616 0 4.29285e-05
2.9 8.61826 0 9.38442e-05
3.1 8.88981 0 0.000123124
3.3 5.39617 0.000417537 0.000159972
3.5 9.40327 0 0.000205747
3.7 4.29041 0.00208768 0.000259768
3.95 10.2975 0 0.000503134
4.25 10.5967 0 0.000678636
4.55 10.837 0 0.000862929
4.85 6.05322 0.00167015 0.00121275
&
HOH VAL_DG23 0.000417537 0.000417537
1.55 7.07828 0 1.0043e-05
1.65 7.08589 0 1.01197e-05
1.75 7.09834 0 1.02465e-05
1.85 7.11364 0 1.04045e-05
1.95 7.13136 0 1.05905e-05
2.05 7.15119 0 1.08026e-05
2.15 7.173 0 1.10407e-05
2.25 7.19695 0 1.13084e-05
2.35 7.22297 0 1.16065e-05
2.45 7.25268 0 1.19565e-05
2.55 7.2845 0 1.23431e-05
2.65 7.32016 0 1.27912e-05
2.75 7.35863 0 1.32929e-05
2.9 7.68291 0 1.83844e-05
3.1 7.83069 0 2.13124e-05
3.3 7.99017 0 2.49972e-05
3.5 8.15832 0 2.95747e-05
3.7 8.32609 0 3.49768e-05
3.95 8.85424 0 5.93134e-05
4.25 9.11344 0 7.68636e-05
4.55 5.5729 0.000417537 9.52929e-05
4.85 9.64105 0 0.000130275
&
MG ALA_CB 258.753 258.753
1.55 9.11928 0 0.0266756
1.65 10.1424 0 0.074208
1.75 10.8644 0 0.152754
1.85 11.3596 0 0.25066
1.95 11.7381 0 0.365958
2.05 12.0449 0 0.49738
2.15 12.3047 0 0.644973
2.25 12.5336 0 0.810839
2.35 12.7388 0 0.995563
2.45 12.9359 0 1.21247
2.55 13.1163 0 1.45207
2.65 13.2913 0 1.72976
2.75 13.4565 0 2.04064
2.9 14.3912 0 5.19595
3.1 8.32097 0.00582893 7.01044
3.3 6.37608 0.0541211 9.294
3.5 1.76668 7.09526 12.1307
3.7 4.37041 0.669908 15.4785
3.95 2.10907 12.6922 30.5602
4.25 1.2806 39.4059 41.4363
4.55 0.667107 92.8374 52.8572
4.85 0.878276 105.993 74.5361
&
MG ARG_CB 2.00137 2.00137
1.55 7.4935 0 0.00021625
1.65 8.4868 0 0.000583899
1.75 9.19998 0 0.00119143
1.85 9.69199 0 0.0019487
1.95 10.0688 0 0.0028405
2.05 10.3747 0 0.00385701
2.15 10.634 0 0.00499859
2.25 10.8624 0 0.00628151
2.35 11.0674 0 0.00771029
2.45 11.2643 0 0.00938799
2.55 11.4444 0 0.0112412
2.65 11.6193 0 0.0133891
2.75 11.7844 0 0.0157936
2.9 12.7187 0 0.040199
3.1 6.87634 0.00463883 0.0542335
3.3 7.03187 0.00526514 0.0718961
3.5 13.5664 0 0.0938373
3.7 4.93375 0.0715944 0.119731
3.95 6.04783 0.0463891 0.236383
4.25 6.71462 0.0322856 0.320507
4.55 3.42958 1.10037 0.408844
4.85 4.16888 0.740834 0.576523
&
MG ARG_CD 14.9565 14.9565
1.55 8.15014 0 0.00155133
1.65 9.16936 0 0.0042988
1.75 9.8902 0 0.00883894
1.85 10.385 0 0.0144981
1.95 10.7633 0 0.0211626
2.05 11.07 0 0.0287591
2.15 11.3298 0 0.0372902
2.25 11.5586 0 0.0468776
2.35 6.18685 0.00263257 0.0575551
2.45 11.9608 0 0.0700927
2.55 12.1412 0 0.0839419
2.65 12.3161 0 0.0999934
2.75 12.4814 0 0.117962
2.9 13.416 0 0.300346
3.1 6.86832 0.00940203 0.405228
3.3 13.9974 0 0.537222
3.5 7.49994 0.00864987 0.701191
3.7 7.64707 0.00952789 0.894699
3.95 5.33202 0.190664 1.76645
4.25 5.55115 0.207648 2.39511
4.55 3.64425 1.7833 3.05527
4.85 2.0213 12.7447 4.30835
&
MG ARG_CG 2.70332 2.70332
1.55 7.98007 0 0.000288589
1.65 8.98098 0 0.000785184
1.75 9.69644 0 0.0016058
1.85 10.1893 0 0.00262867
1.95 10.5665 0 0.00383324
2.05 10.8727 0 0.00520627
2.15 4.86393 0.00526514 0.00674824
2.25 11.3607 0 0.00848113
2.35 11.5657 0 0.010411
2.45 11.7626 0 0.0126772
2.55 11.9428 0 0.0151803
2.65 12.1177 0 0.0180816
2.75 12.2829 0 0.0213294
2.9 13.2172 0 0.0542945
3.1 13.5167 0 0.0732515
3.3 8.22173 0.00263257 0.0971089
3.5 7.92321 0.00463883 0.126746
3.7 6.01767 0.0398693 0.161721
3.95 8.09715 0.00983128 0.319287
4.25 5.29378 0.220163 0.432915
4.55 3.84978 1.19015 0.552235
4.85 4.1599 1.23077 0.778725
&
MG ARG_CZ 275.909 275.909
1.55 8.48567 0 0.0284436
1.65 9.50881 0 0.0791276
1.75 10.2308 0 0.162882
1.85 10.726 0 0.267279
1.95 11.1045 0 0.390222
2.05 11.4113 0 0.530357
2.15 11.6712 0 0.687735
2.25 11.9 0 0.864599
2.35 12.1053 0 1.06157
2.45 12.3024 0 1.29286
2.55 12.4827 0 1.54834
2.65 7.08076 0.00263257 1.84445
2.75 12.823 0 2.17593
2.9 13.7576 0 5.54045
3.1 2.52892 1.01536 7.47525
3.3 1.76309 2.8952 9.91021
3.5 5.90836 0.0598444 12.935
3.7 3.00014 1.39945 16.5048
3.95 1.46661 12.8053 32.5864
4.25 0.9142 30.1665 44.1836
4.55 0.236316 75.7965 56.3618
4.85 -0.114297 151.768 79.478
&
MG ARG_NE 39.3059 39.3059
1.55 8.31127 0 0.00406065
1.65 9.33306 0 0.0112811
1.75 10.0546 0 0.0232126
1.85 10.5498 0 0.0380851
1.95 10.9281 0 0.0555994
2.05 11.2349 0 0.0755631
2.15 11.4947 0 0.0979831
2.25 11.7236 0 0.123179
2.35 11.9288 0 0.15124
2.45 12.1259 0 0.184189
2.55 6.72929 0.00263257 0.220585
2.65 12.4812 0 0.262768
2.75 12.6465 0 0.309992
2.9 6.89228 0.00802356 0.789299
3.1 5.79905 0.0323322 1.06493
3.3 6.07859 0.0324107 1.41181
3.5 6.31459 0.0334107 1.84273
3.7 6.29057 0.0436707 2.35127
3.95 2.20664 5.12085 4.64226
4.25 1.23925 18.2682 6.29439
4.55 1.93733 11.5944 8.02929
4.85 3.30364 4.16992 11.3224
&
MG ARG_NH 1381.45 1381.45
1.55 9.23296 0 0.142374
1.65 10.2563 0 0.396143
1.75 10.9783 0 0.81549
1.85 11.4736 0 1.3382
1.95 11.852 0 1.95376
2.05 12.1589 0 2.6554
2.15 12.4187 0 3.44337
2.25 7.22417 0.00225649 4.32891
2.35 12.8528 0 5.31513
2.45 13.0499 0 6.47315
2.55 1.50253 1.2396 7.75233
2.65 5.19192 0.0368883 9.23491
2.75 1.76576 1.33889 10.8946
2.9 3.25069 0.772227 27.7404
3.1 1.53498 5.79363 37.4277
3.3 1.21649 10.5616 49.6193
3.5 0.67153 23.7731 64.7642
3.7 -0.444863 92.6344 82.6374
3.95 -0.999321 318.418 163.156
4.25 -1.00625 434.74 221.222
4.55 -0.249221 260.124 282.197
4.85 0.208844 232.011 397.937
&
MG ASN_CB 619.264 619.264
1.55 7.87277 0 0.0638279
1.65 8.89603 0 0.177585
1.75 9.61803 0 0.365567
1.85 10.1133 0 0.599882
1.95 10.4917 0 0.875821
2.05 10.7986 0 1.19035
2.15 11.0584 0 1.54358
2.25 11.2873 0 1.94054
2.35 0.972842 0.37037 2.38263
2.45 11.6896 0 2.90174
2.55 11.87 0 3.47516
2.65 12.045 0 4.13976
2.75 12.2103 0 4.88376
2.9 13.1449 0 12.4353
3.1 13.4444 0 16.7778
3.3 7.30533 0.00613639 22.243
3.5 2.42854 1.0526 29.032
3.7 3.26017 0.584695 37.0441
3.95 1.86376 4.66464 73.1385
4.25 0.0727387 37.9203 99.1679
4.55 -2.30616 522.083 126.501
4.85 0.332976 52.5822 178.384
&
MG ASN_CG 751.199 751.199
1.55 8.22011 0 0.0774243
1.65 9.24338 0 0.215418
1.75 9.96539 0 0.443449
1.85 10.4607 0 0.727685
1.95 10.8391 0 1.06241
2.05 11.1459 0 1.44395
2.15 4.88405 0.00678766 1.87243
2.25 4.0863 0.0189663 2.35397
2.35 4.34093 0.0180519 2.89025
2.45 0.485615 1.03921 3.51996
2.55 4.46712 0.0232108 4.21554
2.65 5.12927 0.0142562 5.02174
2.75 0.615816 1.53552 5.92425
2.9 0.853389 3.08304 15.0846
3.1 -3.84691 457.485 20.3523
3.3 -1.93299 89.4594 26.9818
3.5 -0.337578 23.6828 35.2173
3.7 0.938983 8.43085 44.9364
3.95 1.68918 7.86122 88.7207
4.25 1.94381 8.26288 120.296
4.55 0.571966 41.5567 153.452
4.85 -0.0460716 108.721 216.389
&
MG ASN_ND2 954.075 954.075
1.55 8.20491 0 0.0983316
1.65 9.22821 0 0.273593
1.75 9.95022 0 0.563209
1.85 -3.77565 15.0027 0.924208
1.95 0.916329 0.200815 1.34934
2.05 1.35847 0.175401 1.83392
2.15 -2.15118 7.60561 2.37812
2.25 -1.31549 4.14564 2.9897
2.35 2.28948 0.138381 3.67081
2.45 2.30846 0.165365 4.47059
2.55 4.81605 0.0161244 5.35403
2.65 3.66191 0.0609423 6.37796
2.75 0.203117 2.28508 7.52421
2.9 1.36042 1.82891 19.1585
3.1 2.71137 0.639081 25.8489
3.3 -2.35113 133.855 34.2688
3.5 -3.10113 369.866 44.7284
3.7 -1.92488 145.561 57.0723
3.95 -0.488826 68.36 112.681
4.25 -0.520589 95.6801 152.784
4.55 0.580413 40.5869 194.895
4.85 0.409486 67.9018 274.829
&
MG ASN_OD1 716.708 716.708
1.55 -0.0519281 0.0364799 0.0738699
1.65 9.17355 0 0.205528
1.75 2.44315 0.01723 0.423089
1.85 -1.21733 1.09991 0.694274
1.95 -3.19573 11.6124 1.01363
2.05 -4.49633 57.9459 1.37765
2.15 -6.04681 354.196 1.78646
2.25 -4.26112 74.6656 2.24589
2.35 -3.1987 31.6848 2.75754
2.45 -2.21437 14.42 3.35834
2.55 -1.08094 5.55953 4.02199
2.65 -0.784723 4.92487 4.79117
2.75 2.44108 0.230784 5.65224
2.9 1.07495 2.3037 14.392
3.1 3.87248 0.189468 19.4179
3.3 1.27089 3.38744 25.743
3.5 0.494981 9.60568 33.6003
3.7 0.779322 9.22322 42.8731
3.95 0.145875 34.3094 84.6471
4.25 1.10191 17.8829 114.772
4.55 0.55426 39.4459 146.407
4.85 0.789452 43.9664 206.454
&
MG ASP_CB 5363.65 5363.65
1.55 8.75652 0 0.552757
1.65 9.77987 0 1.53805
1.75 10.5019 0 3.16622
1.85 10.9972 0 5.1957
1.95 11.3756 0 7.58569
2.05 11.6825 0 10.3099
2.15 11.9423 0 13.3693
2.25 12.1712 0 16.8075
2.35 12.3764 0 20.6367
2.45 12.5735 0 25.1328
2.55 12.7539 0 30.0994
2.65 4.76535 0.0350952 35.8558
2.75 5.10357 0.0295199 42.2998
2.9 4.43183 0.147186 107.706
3.1 1.69764 3.05785 145.318
3.3 -0.594634 40.1235 192.653
3.5 -1.50629 130.32 251.455
3.7 -2.91481 680.086 320.851
3.95 -1.52737 335.3 633.476
4.25 -2.735 1520.99 858.925
4.55 -2.90471 2299.08 1095.67
4.85 -0.691405 354.478 1545.04
&
MG ASP_CG 6373.26 6373.26
1.55 8.92914 0 0.656802
1.65 9.95249 0 1.82756
1.75 10.6745 0 3.7622
1.85 11.1698 0 6.17369
1.95 11.5482 0 9.01356
2.05 2.93229 0.075 12.2506
2.15 12.1149 0 15.8859
2.25 1.66297 0.435125 19.9713
2.35 -1.57513 13.616 24.5211
2.45 -0.863058 8.13586 29.8637
2.55 -0.938483 10.507 35.7651
2.65 -2.52373 61.0858 42.605
2.75 -1.71565 32.1199 50.262
2.9 -3.62601 552.502 127.979
3.1 -4.99391 2927.45 172.672
3.3 -3.74674 1115.08 228.917
3.5 -1.94073 239.14 298.788
3.7 -1.1447 137.652 381.245
3.95 0.0122768 85.4554 752.717
4.25 -0.616353 217.257 1020.6
4.55 -1.42241 620.531 1301.91
4.85 -0.512395 352.219 1835.87
&
MG ASP_OD 13616.2 13616.2
1.55 9.61528 0 1.40322
1.65 1.30181 0.113474 3.90449
1.75 -2.1042 7.0423 8.03778
1.85 -4.06268 81.9174 13.1898
1.95 -5.34689 431.968 19.2571
2.05 -6.56977 1994.36 26.1728
2.15 -5.85051 1259.76 33.9395
2.25 -4.92631 628.501 42.6678
2.35 -3.73102 233.526 52.3884
2.45 -3.59609 248.508 63.8025
2.55 -2.6286 113.104 76.4107
2.65 -2.00763 72.4094 91.0238
2.75 -1.81958 70.7789 107.383
2.9 -1.53919 136.156 273.423
3.1 -2.26292 378.816 368.906
3.3 -2.98255 1031.38 489.072
3.5 -3.1046 1520.92 638.348
3.7 -2.32235 887.605 814.515
3.95 -1.78317 1022.08 1608.15
4.25 -2.22571 2157.25 2180.48
4.55 -1.19087 977.688 2781.47
4.85 0.145462 362.328 3922.27
&
MG CYS_CB 34.5094 34.5094
1.55 7.79183 0 0.00356635
1.65 8.81339 0 0.00990566
1.75 9.5349 0 0.0203812
1.85 10.03 0 0.0334388
1.95 10.4083 0 0.0488158
2.05 10.7151 0 0.0663434
2.15 10.975 0 0.0860275
2.25 11.2038 0 0.108149
2.35 11.409 0 0.132785
2.45 11.6061 0 0.161713
2.55 11.7864 0 0.193668
2.65 11.9614 0 0.230704
2.75 12.1267 0 0.272165
2.9 13.0613 0 0.692983
3.1 13.3608 0 0.934979
3.3 1.00266 3.08696 1.23953
3.5 4.88409 0.0830767 1.61786
3.7 6.1151 0.0309467 2.06435
3.95 1.19968 8.33521 4.07576
4.25 2.2116 4.1084 5.52629
4.55 1.00115 17.5828 7.04948
4.85 3.9633 1.28204 9.94075
&
MG CYS_SG 54.1857 54.1857
1.55 7.34616 0 0.00559408
1.65 8.36838 0 0.0155479
1.75 9.09007 0 0.0319963
1.85 9.58525 0 0.0524989
1.95 9.96362 0 0.0766436
2.05 10.2704 0 0.104165
2.15 2.1526 0.0434783 0.135072
2.25 10.7591 0 0.169806
2.35 2.58668 0.0434783 0.20849
2.45 11.1614 0 0.253912
2.55 7.2839 0.000568505 0.304086
2.65 2.55575 0.0779221 0.362239
2.75 11.682 0 0.427339
2.9 12.6166 0 1.0881
3.1 12.9162 0 1.46807
3.3 5.25737 0.0280848 1.94627
3.5 -0.505793 11.674 2.54031
3.7 -0.512863 15.0014 3.24137
3.95 1.07682 6.04178 6.39964
4.25 1.89115 3.62854 8.67721
4.55 2.43853 2.67751 11.0689
4.85 1.06113 14.969 15.6087
&
MG GLN_CB 22.2316 22.2316
1.55 7.66033 0 0.00230106
1.65 8.68091 0 0.00638495
1.75 9.40213 0 0.0131335
1.85 9.89712 0 0.0215454
1.95 10.2754 0 0.0314516
2.05 10.5822 0 0.0427431
2.15 10.842 0 0.055424
2.25 11.0708 0 0.0696749
2.35 11.276 0 0.085546
2.45 11.4731 0 0.104182
2.55 11.6534 0 0.124768
2.65 11.8284 0 0.148627
2.75 11.9937 0 0.175337
2.9 12.9283 0 0.446435
3.1 13.2278 0 0.602333
3.3 13.5097 0 0.798532
3.5 7.56989 0.0049482 1.04226
3.7 6.83649 0.0131628 1.32989
3.95 5.99069 0.0605839 2.62568
4.25 4.66844 0.308239 3.56013
4.55 2.21745 4.56114 4.5414
4.85 1.22896 17.2835 6.404
&
MG GLN_CD 278.868 278.868
1.55 8.18235 0 0.0287485
1.65 9.20549 0 0.0799759
1.75 9.92745 0 0.164628
1.85 3.36212 0.0116414 0.270145
1.95 3.84581 0.0104773 0.394406
2.05 11.108 0 0.536044
2.15 11.3678 0 0.69511
2.25 11.5967 0 0.87387
2.35 1.85123 0.209659 1.07295
2.45 11.999 0 1.30672
2.55 6.46939 0.00300865 1.56494
2.65 4.83183 0.0184826 1.86423
2.75 3.94888 0.0527416 2.19927
2.9 1.54539 1.48578 5.59986
3.1 -0.409002 14.152 7.55541
3.3 1.02379 4.47736 10.0165
3.5 1.68066 3.02992 13.0737
3.7 5.64534 0.0733458 16.6817
3.95 2.32545 4.00562 32.9358
4.25 0.227462 44.263 44.6574
4.55 -0.682116 140.213 56.9661
4.85 0.402122 66.8611 80.3302
&
MG GLN_CG 26.2004 26.2004
1.55 7.91291 0 0.00271006
1.65 8.9339 0 0.00752301
1.75 9.65525 0 0.0154763
1.85 10.1503 0 0.0253899
1.95 10.5286 0 0.0370645
2.05 10.8354 0 0.0503718
2.15 11.0952 0 0.0653165
2.25 11.324 0 0.0821115
2.35 11.5292 0 0.100816
2.45 11.7263 0 0.122779
2.55 11.9066 0 0.14704
2.65 12.0816 0 0.175158
2.75 12.2469 0 0.206636
2.9 6.12089 0.0116414 0.526131
3.1 6.52567 0.0104773 0.70986
3.3 7.83051 0.00376081 0.941084
3.5 6.35606 0.0214912 1.22832
3.7 5.06827 0.0994359 1.5673
3.95 4.63668 0.302296 3.09442
4.25 2.68047 2.89896 4.19569
4.55 1.12197 17.5716 5.35213
4.85 2.6679 5.28065 7.54725
&
MG GLN_NE2 512.951 512.951
1.55 8.20243 0 0.0528719
1.65 9.22567 0 0.1471
1.75 9.94766 0 0.30281
1.85 10.4429 0 0.496899
1.95 0.799226 0.225186 0.725465
2.05 2.89639 0.0375766 0.985996
2.15 3.69831 0.0218482 1.27858
2.25 5.21143 0.00604162 1.6074
2.35 4.13819 0.0217224 1.97359
2.45 7.29293 0.00111882 2.40358
2.55 6.44935 0.00313269 2.87856
2.65 4.67143 0.0221436 3.42907
2.75 5.88627 0.00774572 4.04534
2.9 4.851 0.0555978 10.3004
3.1 0.575293 5.39675 13.8975
3.3 0.690977 6.37306 18.4244
3.5 -0.187929 20.0326 24.0479
3.7 0.273723 16.1096 30.6845
3.95 -0.904331 103.308 60.5824
4.25 -1.56591 271.444 82.1431
4.55 0.263887 55.5563 104.784
4.85 1.08899 34.3289 147.76
&
MG GLN_OE1 348.645 348.645
1.55 8.06787 0 0.0359394
1.65 9.09105 0 0.0999848
1.75 9.81303 0 0.205818
1.85 1.87813 0.0458229 0.337737
1.95 -1.21679 1.47784 0.49309
2.05 -0.547213 1.02823 0.670169
2.15 -2.83814 13.1791 0.869036
2.25 -1.52483 4.45571 1.09252
2.35 2.00551 0.160258 1.34142
2.45 3.04321 0.0691378 1.63368
2.55 3.50272 0.0522937 1.95652
2.65 3.40478 0.0687077 2.33069
2.75 -0.136675 2.7982 2.74956
2.9 3.85751 0.131249 7.00104
3.1 -0.283136 11.1293 9.4459
3.3 5.80978 0.0333177 12.5228
3.5 0.957088 5.57168 16.345
3.7 0.256903 14.3191 20.8558
3.95 -0.703613 73.8736 41.1769
4.25 -1.00206 134.998 55.8314
4.55 0.251753 49.1504 71.22
4.85 0.903943 36.1033 100.43
&
MG GLU_CB 430.208 430.208
1.55 7.65752 0 0.0443448
1.65 8.68073 0 0.123373
1.75 9.40272 0 0.253966
1.85 9.898 0 0.416747
1.95 10.2764 0 0.608443
2.05 10.5833 0 0.826949
2.15 10.8431 0 1.07234
2.25 11.072 0 1.34811
2.35 11.2772 0 1.65524
2.45 11.4743 0 2.01587
2.55 11.6547 0 2.41423
2.65 11.8297 0 2.87593
2.75 11.9949 0 3.3928
2.9 10.5447 9.85707e-05 8.63888
3.1 8.45251 0.00117695 11.6557
3.3 5.09952 0.0449759 15.4524
3.5 2.76658 0.605251 20.1688
3.7 1.44215 2.90386 25.7349
3.95 0.309857 17.7891 50.81
4.25 -0.561312 57.6398 68.8928
4.55 -0.787903 92.2259 87.8815
4.85 -1.47679 258.998 123.925
&
MG GLU_CD 1590.85 1590.85
1.55 8.24858 0 0.163954
1.65 9.2719 0 0.45619
1.75 9.99391 0 0.939104
1.85 10.4892 0 1.54104
1.95 -0.6453 1 2.24991
2.05 -1.03724 2.01131 3.05791
2.15 5.27968 0.00469904 3.96533
2.25 -2.15263 10.0031 4.9851
2.35 -3.79711 63.6006 6.12081
2.45 -3.36533 50.2975 7.45438
2.55 -1.66823 11.0362 8.92746
2.65 -0.0995034 2.7386 10.6348
2.75 -1.92756 20.1013 12.5461
2.9 -2.94017 140.894 31.9454
3.1 -3.45987 319.654 43.1012
3.3 -2.03149 101.578 57.1408
3.5 -1.53202 80.4578 74.5814
3.7 -0.249052 28.4592 95.164
3.95 0.410391 29.0574 187.888
4.25 0.442145 38.1673 254.756
4.55 -0.238047 96.1211 324.974
4.85 -1.71843 595.668 458.258
&
MG GLU_CG 928.759 928.759
1.55 8.0786 0 0.0957227
1.65 9.10189 0 0.266334
1.75 9.8239 0 0.548265
1.85 10.3192 0 0.899686
1.95 10.6976 0 1.31353
2.05 11.0045 0 1.78525
2.15 11.2643 0 2.31502
2.25 11.4932 0 2.91037
2.35 11.6984 0 3.57341
2.45 11.8955 0 4.35197
2.55 12.0759 0 5.21197
2.65 12.2509 0 6.20873
2.75 0.903194 1 7.32456
2.9 13.3507 0 18.6501
3.1 1.3209 2.26244 25.163
3.3 0.608675 6.11435 33.3595
3.5 -0.287364 19.5515 43.5416
3.7 -1.00273 51.0156 55.558
3.95 -1.76403 215.653 109.692
4.25 -1.73053 282.769 148.73
4.55 -1.2217 216.857 189.724
4.85 -0.393149 133.537 267.537
&
MG GLU_OE 3591.09 3591.09
1.55 7.07495 5.91424e-05 0.370087
1.65 2.11643 0.0273827 1.02976
1.75 -1.93962 3.2563 2.11986
1.85 -3.25878 19.9862 3.47865
1.95 -4.75339 130.072 5.0788
2.05 -5.13038 257.73 6.90273
2.15 -4.77725 234.78 8.95108
2.25 -3.70118 100.628 11.253
2.35 -2.7435 47.4179 13.8167
2.45 -2.61924 51.0009 16.827
2.55 -1.88863 29.417 20.1523
2.65 -2.08756 42.7554 24.0063
2.75 -1.47086 27.2234 28.3207
2.9 -1.44509 67.5538 72.1115
3.1 -1.42309 89.1609 97.2939
3.3 -1.8227 176.272 128.986
3.5 -1.68818 201.115 168.355
3.7 -0.958453 123.7 214.817
3.95 -1.17258 302.548 424.127
4.25 -1.87835 830.86 575.07
4.55 -0.817055 366.722 733.575
4.85 -0.760837 488.861 1034.44
&
MG GLY_CA 961.681 961.681
1.55 9.49482 0 0.0991154
1.65 10.5181 0 0.275774
1.75 11.2401 0 0.567699
1.85 11.7354 0 0.931576
1.95 12.1138 0 1.36009
2.05 12.4207 0 1.84854
2.15 12.6805 0 2.39708
2.25 12.9094 0 3.01353
2.35 13.1146 0 3.70008
2.45 13.3118 0 4.50623
2.55 13.4921 0 5.39672
2.65 7.73462 0.00376081 6.42881
2.75 8.41731 0.00223764 7.58419
2.9 6.5347 0.037594 19.3112
3.1 5.87404 0.0982176 26.055
3.3 2.43372 4.06259 34.542
3.5 2.33249 5.86748 45.085
3.7 1.68134 14.3577 57.5273
3.95 1.1295 49.2234 113.58
4.25 -0.0709102 221.682 154.002
4.55 -0.609089 484.375 196.449
4.85 0.713608 181.972 277.021
&
MG HIS_CB 7.58364 7.58364
1.55 6.78384 0 0.000791527
1.65 7.79908 0 0.00218463
1.75 8.51875 0 0.00448669
1.85 9.01317 0 0.00735616
1.95 9.39118 0 0.0107354
2.05 9.69777 0 0.0145871
2.15 9.95747 0 0.0189128
2.25 10.1862 0 0.0237741
2.35 10.3914 0 0.0291881
2.45 10.5884 0 0.0355452
2.55 10.7687 0 0.0425674
2.65 10.9437 0 0.0507063
2.75 11.1089 0 0.0598175
2.9 12.0435 0 0.152295
3.1 12.343 0 0.205475
3.3 12.6249 0 0.272402
3.5 2.19883 0.440212 0.355542
3.7 0.368105 3.50415 0.45366
3.95 3.00079 0.49732 0.89568
4.25 4.48682 0.152568 1.21444
4.55 2.41074 1.55183 1.54917
4.85 2.83092 1.43756 2.18454
&
MG HIS_CD2 458.4 458.4
1.55 7.82978 0 0.0472501
1.65 8.853 0 0.131457
1.75 9.57499 0 0.270608
1.85 10.0703 0 0.444056
1.95 10.4487 0 0.648314
2.05 10.7555 0 0.881138
2.15 11.0154 0 1.14261
2.25 11.2443 0 1.43645
2.35 11.4495 0 1.76371
2.45 11.6466 0 2.14797
2.55 11.8269 0 2.57243
2.65 12.0019 0 3.06439
2.75 4.79594 0.0158864 3.61513
2.9 0.295868 3.64379 9.20499
3.1 -0.943991 16.9863 12.4195
3.3 -0.0979265 9.66307 16.465
3.5 0.138107 9.96074 21.4905
3.7 2.1462 1.70619 27.4213
